County,state,Life Expectancy Rank,Life Expectancy,Tax Rank,Tax Rate,overall rank
Simpson, MS,2905,73.9,1173,0.06857142857142857,4078
Polk, GA,2930,73.72857142857143,1149,0.06916129032258064,4079
Wise, VA,2880,74.02727272727272,1200,0.06773529411764706,4080
Buchanan, VA,2845,74.18571428571428,1241,0.0667890625,4086
Menifee, KY,2596,75.15,1493,0.06,4089
Casey, KY,2593,75.16,1499,0.06,4092
Union, LA,2939,73.68333333333334,1154,0.06893890909090909,4093
Coos, OR,2220,76.20833333333333,1880,0.0,4100
Clare, MI,2579,75.19,1529,0.06,4108
Trimble, KY,2631,75.05000000000001,1482,0.06,4113
Kenton, KY,2577,75.19268292682926,1538,0.06,4115
Wayne, TN,2862,74.125,1256,0.0663180751173709,4118
Somerset, MD,2687,74.86666666666666,1436,0.060455729166666666,4123
Union, SC,2970,73.48888888888888,1154,0.06893890909090909,4124
Grant, KY,2762,74.55,1362,0.06320866141732283,4124
Scotland, MO,2960,73.55,1170,0.06865625,4130
Union, FL,2981,73.43333333333334,1154,0.06893890909090909,4135
Marion, TN,2811,74.36666666666666,1325,0.0644179292929293,4136
Marion, AL,2814,74.35714285714286,1325,0.0644179292929293,4139
Tallahatchie, MS,3104,70.85,1040,0.07,4144
Union, TN,2993,73.35,1154,0.06893890909090909,4147
Burke, GA,2911,73.84,1238,0.0668421052631579,4149
Panola, MS,3007,73.26666666666667,1143,0.06923076923076923,4150
Breckinridge, KY,2688,74.86666666666666,1464,0.060000000000000005,4152
Issaquena, MS,3085,72.2,1071,0.07,4156
Baker, FL,2324,75.95,1834,0.02,4158
Tunica, MS,3054,72.75,1107,0.07,4161
Laurel, KY,2621,75.0909090909091,1541,0.06,4162
Adams, MS,3022,73.14444444444445,1141,0.06934623655913978,4163
Leflore, MS,3060,72.6875,1108,0.07,4168
Washington, MO,2832,74.24,1341,0.06370809523809524,4173
Grant, LA,2815,74.34,1362,0.06320866141732283,4177
Curry, OR,2360,75.85,1819,0.03431818181818182,4179
Butler, AL,2990,73.3875,1198,0.06784114583333334,4188
Roosevelt, MT,2377,75.8,1812,0.040848214285714286,4189
McCracken, KY,2690,74.84705882352942,1502,0.06,4192
Hopkins, KY,2902,73.91666666666667,1290,0.06555555555555555,4192
Chester, SC,2922,73.75454545454545,1283,0.0658,4205
Rockingham, NC,2374,75.8047619047619,1833,0.023672131147540982,4207
Cumberland, KY,2869,74.1,1342,0.06369392523364485,4211
Washington, FL,2870,74.08333333333333,1341,0.06370809523809524,4211
Hart, KY,2833,74.24,1379,0.06272727272727273,4212
Metcalfe, KY,2722,74.73333333333333,1491,0.06,4213
Warren, GA,3094,71.80000000000001,1120,0.06982283464566928,4214
Elbert, GA,2935,73.7,1295,0.06526,4230
Carbon, UT,2439,75.62,1797,0.04672093023255814,4236
Fayette, AL,2985,73.42,1255,0.06642241379310344,4240
Cabell, WV,3001,73.28518518518518,1246,0.06666666666666667,4247
Marion, SC,2923,73.75,1325,0.0644179292929293,4248
Green, KY,2575,75.19999999999999,1676,0.056499999999999995,4251
Pendleton, KY,2638,75.03333333333335,1619,0.05999999999999999,4257
Larue, KY,2737,74.675,1528,0.06,4265
Butler, MO,3068,72.56,1198,0.06784114583333334,4266
Mercer, WV,2975,73.46875,1291,0.06552956989247312,4266
Meagher, MT,2379,75.8,1892,0.0,4271
Muhlenberg, KY,2837,74.22222222222223,1443,0.060000000000000005,4280
Tazewell, VA,2995,73.34,1287,0.06564516129032258,4282
Ziebach, SD,2570,75.2,1712,0.055,4282
Bristol, VA,2920,73.775,1376,0.06283333333333332,4296
Wyoming, WV,3053,72.75,1251,0.06663934426229508,4304
Rolette, ND,2679,74.9,1642,0.05857142857142857,4321
Lake, TN,2969,73.5,1357,0.06337074829931973,4326
Carroll, GA,2642,75.025,1687,0.055778,4329
Nicholas, WV,2888,74.0,1446,0.060000000000000005,4334
Buffalo, SD,2703,74.8,1636,0.05894736842105264,4339
Leslie, KY,2878,74.03333333333335,1461,0.060000000000000005,4339
Douglas, MO,2698,74.8,1643,0.05851438848920863,4341
Washington, LA,3017,73.21000000000001,1341,0.06370809523809524,4358
Sioux, ND,3098,71.44999999999999,1271,0.0661904761904762,4369
Campbell, TN,3048,72.84,1332,0.06412857142857142,4380
Floyd, KY,3036,73.03,1356,0.0634051724137931,4392
Marion, TX,3069,72.53333333333335,1325,0.0644179292929293,4394
Hancock, TN,3066,72.65,1334,0.0640686274509804,4400
Phillips, AR,3075,72.38333333333334,1327,0.06432142857142857,4402
Bracken, KY,2834,74.23333333333333,1568,0.06,4402
Fleming, KY,2881,74.025,1526,0.06,4407
Whitley, KY,3096,71.67142857142856,1317,0.065,4413
Marion, MS,3097,71.64999999999999,1325,0.0644179292929293,4422
Boyd, KY,2776,74.5,1646,0.058333333333333334,4422
Washington, MS,3081,72.26842105263158,1341,0.06370809523809524,4422
Lincoln, MS,3008,73.26666666666667,1416,0.06164468599033816,4424
Lincoln, KY,3009,73.26,1416,0.06164468599033816,4425
Knott, KY,2912,73.84,1537,0.06,4449
Blaine, OK,2674,74.92,1779,0.05285,4453
Bath, KY,2784,74.46666666666667,1671,0.05688888888888889,4455
Nicholas, KY,3012,73.25,1446,0.060000000000000005,4458
Harlan, KY,3024,73.10909090909091,1439,0.0603448275862069,4463
Bland, VA,2689,74.85,1774,0.053,4463
Roanoke, VA,2699,74.8,1776,0.053,4475
Mingo, WV,3011,73.25714285714285,1465,0.060000000000000005,4476
Eddy, ND,3086,72.2,1394,0.062393727272727274,4480
Carroll, TN,2794,74.44285714285715,1687,0.055778,4481
Lincoln, WV,3067,72.58,1416,0.06164468599033816,4483
Meade, KY,2858,74.14999999999999,1631,0.0591,4489
Glacier, MT,2626,75.06666666666666,1874,0.0,4500
Summers, WV,3047,72.85,1476,0.06,4523
Mountrail, ND,2868,74.1,1669,0.05714285714285715,4537
McCreary, KY,3041,72.96666666666665,1501,0.06,4542
Smyth, VA,2788,74.45,1755,0.053000000000000005,4543
Breathitt, KY,3106,70.15714285714286,1489,0.06,4595
Portsmouth, VA,3028,73.07307692307693,1571,0.06,4599
Carroll, KY,2913,73.83333333333333,1687,0.055778,4600
Magoffin, KY,3052,72.76666666666667,1548,0.06,4600
Letcher, KY,3044,72.87142857142858,1558,0.06,4602
Rockcastle, KY,3042,72.9,1583,0.06,4625
Estill, KY,3101,71.35,1535,0.06,4636
Petersburg, VA,3080,72.28181818181818,1566,0.06,4646
Baltimore, MD,3034,73.03944444444444,1616,0.05999999999999999,4650
Benson, ND,2994,73.35,1683,0.05600000000000001,4677
Owsley, KY,3092,71.9,1607,0.06,4699
Dickenson, VA,2951,73.6,1758,0.053,4709
Gallatin, IL,2937,73.69999999999999,1824,0.03283333333333333,4761
Greensville, VA,3083,72.25,1692,0.055333333333333325,4775
Gallatin, KY,3040,73.0,1824,0.03283333333333333,4864
Sussex, VA,3103,71.0,1821,0.03424479166666667,4924
Powell, KY,3105,70.75,1836,0.018,4941
Broadwater, MT,3079,72.3,1884,0.0,4963
